"COLLECTOR_SAMPLE_ID","COLLECTOR_STATION_NAME","YEAR","MONTH","DAY","LATITUDE","LONGITUDE","START_DEPTH","METHOD","DATA_VALUE","Date","median","mean","geomean","validn","sd","filtmean","cv","mad"
241385,"P5",2006,2,16,44.93333,-66.84999,1,"Chl_a_Holm-Hansen_sF",0.246,"2006-02-16",2.67442798614502,2.68138347731696,2.68097653665416,9,0.049401963525361,2.69383472204208,0.0128302655028578,0.0200942426204681
241390,"P5",2006,3,21,44.93333,-66.84999,1,"Chl_a_Holm-Hansen_sF",0.43,"2006-03-21",3.30376923084259,3.2709588766098,3.26931430039576,10,0.107656540037834,3.29860395855374,0.0202024030886654,0.0576273907184601
241400,"P5",2006,5,17,44.93333,-66.84999,1,"Chl_a_Holm-Hansen_sF",1.407,"2006-05-17",3.71527850627899,3.74763467437343,3.73458127215593,38,0.311691666596208,3.79106683590833,0.063240420318545,0.307142126226425
239725,"P5",2006,10,13,44.93333,-66.84999,1,"Chl_a_Holm-Hansen_sF",1.358,"2006-10-13",1.62868714332581,1.66824199171627,1.66079482989319,17,0.164534045760916,1.62298620664156,0.0592005509562793,0.132799200510979
304824,"MFD-SETNO048",2007,7,13,44.24988,-66.79471,5,"Chl_a_Holm-Hansen_sF",2.216,"2007-07-13",4.99375915527344,5.24205321961261,4.84623899198315,47,2.00515831860213,5.23261915502094,0.308113448674642,2.06411459255219
321096,"MFD-SETNO075",2008,3,17,44.1173,-67.25131,5,"Chl_a_Holm-Hansen_sF",0.311,"2008-03-17",1.2865474820137,1.28479165633519,1.28450696073945,30,0.0274790842692948,1.28542006932772,0.0173160082277843,0.0356033273935318
321098,"MFD-SETNO076",2008,3,17,44.32801,-67.10483,6,"Chl_a_Holm-Hansen_sF",0.272,"2008-03-17",0.979087591171265,0.982010438044866,0.977091904042365,30,0.10032017559234,0.979810480888073,0.0809015749197434,0.109054576277733
321104,"MFD-SETNO080",2008,3,18,45.19248,-65.54065,5,"Chl_a_Holm-Hansen_sF",0.415,"2008-03-18",4.05524969100952,4.0548794163598,4.05415037038325,45,0.0777536528449984,4.05185666680336,0.0172457525222196,0.102865682458878
321108,"MFD-SETNO082",2008,3,18,45.20528,-65.07435,5,"Chl_a_Holm-Hansen_sF",0.615,"2008-03-18",4.12944674491882,4.10020048343218,4.09453614609083,52,0.216065697019772,4.13006494310167,0.0412494319351939,0.233630432367325
321110,"MFD-SETNO083",2008,3,18,44.90835,-65.98188,5,"Chl_a_Holm-Hansen_sF",0.237,"2008-03-18",1.73840552568436,1.77787741330954,1.77597070015337,26,0.0843057945114755,1.76621504624685,0.0434090340070196,0.0948363098502159
321106,"MFD-SETNO081",2008,3,18,45.3084,-65.35786,6,"Chl_a_Holm-Hansen_sF",0.534,"2008-03-18",4.53656578063965,4.56410663358627,4.56367462667771,31,0.0641708803977923,4.54856073856354,0.00971362175320192,0.0387392197608948
321338,"MFD-SETNO054",2008,7,12,44.83601,-65.99061,5,"Chl_a_Holm-Hansen_sF",1.513,"2008-07-12",1.35303699970245,1.36082434445097,1.36021744620721,57,0.0409604857610892,1.36194489440139,0.0229322087230822,0.0378274196863174
321342,"MFD-SETNO055",2008,7,12,44.94561,-65.65711,5,"Chl_a_Holm-Hansen_sF",1.413,"2008-07-12",1.22636097669601,1.22865686655045,1.22747143871583,50,0.0548733072937241,1.22089652750227,0.0371828502609299,0.0560182641863823
321346,"MFD-SETNO056",2008,7,12,45.10045,-65.24081,5,"Chl_a_Holm-Hansen_sF",1.527,"2008-07-12",1.92872679233551,1.92768165800307,1.923048603194,54,0.134856821402139,1.93134889957753,0.056937197572952,0.160824725210667
321350,"MFD-SETNO057",2008,7,12,45.20028,-65.24903,5,"Chl_a_Holm-Hansen_sF",1.222,"2008-07-12",2.13700318336487,2.13389737296987,2.13143230962792,54,0.103520937307817,2.13326816973479,0.0375615811009452,0.114528558039665
321354,"MFD-SETNO058",2008,7,12,45.34326,-65.22046,5,"Chl_a_Holm-Hansen_sF",1.145,"2008-07-12",2.11773455142975,2.12136690704911,2.12047307078859,54,0.0619085520876856,2.1260446335407,0.0209771545463949,0.0618394510746002
321358,"MFD-SETNO059",2008,7,12,45.21236,-65.42635,5,"Chl_a_Holm-Hansen_sF",1.184,"2008-07-12",2.67285597324371,2.64154528246986,2.63992751118681,54,0.092313186822857,2.66150235115214,0.0251928206061582,0.0727934237480164
321362,"MFD-SETNO060",2008,7,12,45.12563,-65.61236,5,"Chl_a_Holm-Hansen_sF",0.693,"2008-07-12",1.08980119228363,1.09092715674756,1.09057794650216,51,0.0278988602402831,1.0896448736841,0.0206749267839333,0.0306779456377029
321366,"MFD-SETNO061",2008,7,12,45.03323,-65.95633,5,"Chl_a_Holm-Hansen_sF",1.756,"2008-07-12",1.56021893024445,1.56141971568672,1.55466968132089,49,0.145696044787942,1.58358832292779,0.0799251280696858,0.202577621841431
321369,"MFD-SETNO062",2008,7,12,45.15733,-66.14496,5,"Chl_a_Holm-Hansen_sF",1.451,"2008-07-12",12.1271820068359,13.7422641824793,13.1017596602598,27,4.65186213451738,12.7813689804077,0.251999336312998,3.64735724315643
321373,"MFD-SETNO063",2008,7,12,44.988,-66.14655,5,"Chl_a_Holm-Hansen_sF",4.429,"2008-07-12",3.85111665725708,3.75499829591489,3.743128672613,51,0.294699363398528,3.83101036283705,0.0567753348216707,0.259025451850891
321377,"MFD-SETNO064",2008,7,13,44.77365,-66.68376,5,"Chl_a_Holm-Hansen_sF",1.424,"2008-07-13",3.51476120948792,3.5349663734436,3.5344387284575,5,0.0688049204240899,3.50490170717239,0.00482731667517269,0.0182239831924438
321389,"MFD-SETNO068",2008,7,13,44.04158,-66.94405,5,"Chl_a_Holm-Hansen_sF",0.429,"2008-07-13",0.676629424095154,0.677144612795041,0.677045560364637,81,0.0116785656494873,0.675932242589838,0.0120629334235141,0.0112766993522644
321396,"MFD-SETNO070",2008,7,13,43.70215,-67.17958,5,"Chl_a_Holm-Hansen_sF",0.322,"2008-07-13",0.680962145328522,0.685261191924413,0.684408785253727,60,0.0347428834638541,0.677791036941387,0.0408119932675619,0.0391994941055775
327417,"WV",2008,10,14,44.99331,-66.73933,1,"Chl_a_Holm-Hansen_sF",1.252,"2008-10-14",1.40905654430389,1.45930634935697,1.45449599014933,12,0.124925835373288,1.45896987915039,0.070235315553944,0.0468915148258209
239870,"P5",2009,3,16,44.93333,-66.84999,1,"Chl_a_Holm-Hansen_sF",0.415,"2009-03-16",2.76772630214691,2.78080408913749,2.78061959673541,42,0.032487689626097,2.77336918341147,0.00967427563064712,0.0276026749849319
326981,"MFD-SETNO063",2009,7,9,45.3259,-65.0501,5,"Chl_a_Holm-Hansen_sF",0.935,"2009-07-09",2.54152965545654,2.57967678117163,2.57618207457374,81,0.13744068241342,2.54342146714528,0.0371960830149542,0.113611102294922
326983,"MFD-SETNO064",2009,7,9,45.3184,-65.2187,5,"Chl_a_Holm-Hansen_sF",0.935,"2009-07-09",2.57263541221619,2.56216246110422,2.5580035751301,81,0.145666853627639,2.57421788147518,0.0400129002252321,0.140403425788879
326985,"MFD-SETNO065",2009,7,9,45.3768,-65.229,5,"Chl_a_Holm-Hansen_sF",0.87,"2009-07-09",2.6668393611908,2.64626679302734,2.64365288465191,81,0.117614113227449,2.66945294158099,0.0371110786118493,0.142904999399185
326988,"MFD-SETNO066",2009,7,9,45.2193,-65.7512,5,"Chl_a_Holm-Hansen_sF",0.902,"2009-07-09",4.21297740936279,4.17152803621174,4.16132375082181,81,0.290854978341176,4.19744515087869,0.0582733289754149,0.330180852127075
326992,"MFD-SETNO067",2009,7,9,45.0403,-65.9235,5,"Chl_a_Holm-Hansen_sF",4.608,"2009-07-09",1.79986846446991,1.76825087600284,1.76416960412113,81,0.11912195355355,1.79885105637537,0.0493959625464476,0.0935771279096603
326996,"MFD-SETNO068",2009,7,9,44.8704,-66.8616,5,"Chl_a_Holm-Hansen_sF",1.156,"2009-07-09",3.20943140983582,3.21252919378735,3.19777004984046,42,0.312534526270302,3.17771882481045,0.0775973119771641,0.355419456982613
327000,"MFD-SETNO069",2009,7,9,44.7899,-66.7052,5,"Chl_a_Holm-Hansen_sF",0.783,"2009-07-09",2.90083003044128,2.9505362275206,2.94371725615189,81,0.20427324217898,2.90686530936254,0.055657414622996,0.209968168830872
330752,"MFD-SETNO070",2009,7,9,44.7331,-66.5947,5,"Chl_a_Holm-Hansen_sF",3.48,"2009-07-09",2.95412588119507,2.9765277682124,2.97438040862722,74,0.11461288732871,2.95815992355347,0.0302329791896597,0.106814754152298
330756,"MFD-SETNO071",2009,7,10,44.4193,-66.7822,5,"Chl_a_Holm-Hansen_sF",4.802,"2009-07-10",1.60752654075623,1.60725682973862,1.60165608007379,34,0.136471328564619,1.6037212056773,0.0595387953161419,0.150418468844891
330760,"MFD-SETNO072",2009,7,10,44.3417,-67.133,5,"Chl_a_Holm-Hansen_sF",2.965,"2009-07-10",0.857235550880432,0.860470731516142,0.859927828028918,37,0.0311137247543999,0.856416570417809,0.0297029951555162,0.0332118626117706
330764,"MFD-SETNO073",2009,7,10,44.1399,-67.2517,5,"Chl_a_Holm-Hansen_sF",2.062,"2009-07-10",0.807258188724518,0.80490073850078,0.804712044188173,31,0.0176674605922058,0.807243682720043,0.0174626394405092,0.0159780635476112
330768,"MFD-SETNO074",2009,7,10,43.8135,-67.1078,5,"Chl_a_Holm-Hansen_sF",0.659,"2009-07-10",0.805389583110809,0.805616193347507,0.805548218991378,36,0.0106450276977136,0.804460629340141,0.00869718702125955,0.00839871438145637
330772,"MFD-SETNO075",2009,7,10,43.7371,-67.0935,5,"Chl_a_Holm-Hansen_sF",1.74,"2009-07-10",0.759350538253784,0.758066788586703,0.757094836997606,55,0.0387265229462347,0.756572992905327,0.037161799794447,0.0412423840284348
330776,"MFD-SETNO076",2009,7,10,43.5775,-67.0304,5,"Chl_a_Holm-Hansen_sF",0.833,"2009-07-10",0.8945671916008,0.893418459097544,0.892947047503131,30,0.0295368731083063,0.893290902559574,0.026354484633293,0.0278590359091759
239895,"P5",2009,8,17,44.93333,-66.84999,1,"Chl_a_Holm-Hansen_sF",1.303,"2009-08-17",1.6966992020607,1.75825577974319,1.75089245832221,54,0.170841709149542,1.69930673406479,0.0437397197577837,0.0545234882354736
240810,"P5",2009,11,18,44.93333,-66.84999,1,"Chl_a_Holm-Hansen_sF",0.846,"2009-11-18",5.38671588897705,5.33577521254377,5.33129036537186,41,0.218824328470872,5.38615993551306,0.0297693863300366,0.202869595813751
240820,"Prince 5",2010,1,27,44.93333,-66.84999,1,"Chl_a_Holm-Hansen_sF",0.528,"2010-01-27",5.59426069259644,5.57418840071734,5.55851196238955,17,0.431886647090354,5.52459369386945,0.0626487978803045,0.548597178268433
240830,"Prince 5",2010,3,16,44.93333,-66.84999,1,"Chl_a_Holm-Hansen_sF",0.437,"2010-03-16",7.40223741531372,7.51640520095825,7.49669740041826,5,0.610491849085821,7.51640520095825,0.0812212530809263,0.841533321475983
240860,"Prince 5",2010,9,21,44.93333,-66.84999,1,"Chl_a_Holm-Hansen_sF",4.267,"2010-09-21",5.06511688232422,5.17563629150391,5.16144237625472,3,0.473616808421134,5.17563629150391,0.0915089047502433,0.441912151050568
240865,"Prince 5",2010,10,12,44.93333,-66.84999,1,"Chl_a_Holm-Hansen_sF",1.03,"2010-10-12",2.86317574977875,2.86421843216969,2.86351268612937,52,0.0642166074709671,2.86785512620752,0.0156072930640226,0.0542237377166748
352706,"Wolves",2011,2,17,44.99331,-66.73933,1,"Chl_a_Holm-Hansen_sF",0.355,"2011-02-17",6.32381176948547,6.74914112545195,6.53086194112158,42,2.46786134129521,6.26870543956757,0.0683034698006638,0.291093455171585
352714,"Wolves",2011,3,15,44.99331,-66.73933,1,"Chl_a_Holm-Hansen_sF",0.373,"2011-03-15",4.15225911140442,4.17275316516558,4.16881257034661,24,0.186048738028983,4.15363192558289,0.0370540815210823,0.193765027284622
352728,"Pass Bay",2011,4,6,45.0666666666667,-66.9666666666667,0,"StAndrew",0.546582089552239,"2011-04-06",22.9161338806152,24.2948909335666,23.878196349424,54,4.68225523512477,23.427082101504,0.150919218738771,4.02976113967896
352722,"Wolves",2011,4,6,44.9934333333333,-66.7393,0,"StAndrew",0.476102686567164,"2011-04-06",4.43628311157227,4.45298825183385,4.44811071182313,71,0.209633825883582,4.45360466691314,0.0349823388409859,0.20514388217926
371630,"Stn 46",2011,4,12,44.8933333333333,-66.6675,0,"StAndrew",0.462877611940299,"2011-04-12",4.95749640464783,4.96822318434715,4.96708497971751,64,0.107460338325742,4.96542447188805,0.0174867772741643,0.104121594715118
240895,"Prince 5",2011,4,15,44.93333,-66.84999,1,"Chl_a_Holm-Hansen_sF",0.462,"2011-04-15",4.93814730644226,4.9048752153621,4.90278695070533,68,0.143114834827145,4.92668749491374,0.019998421067231,0.118872289466858
352730,"Wolves",2011,4,15,44.99331,-66.73933,1,"Chl_a_Holm-Hansen_sF",0.406,"2011-04-15",5.941246509552,5.87673707008362,5.86189745845608,70,0.392996746712854,5.96184705965447,0.0309798599437109,0.220442116498947
322823,"Stn 46",2011,5,31,44.8933333333333,-66.6675,0,"StAndrew",0.370852761324042,"2011-05-31",11.6607165336609,11.6466659545898,11.6352725229882,50,0.522616711369984,11.6178389019436,0.0344397355343871,0.47657858133316
322824,"Stn 57",2011,5,31,44.84305,-66.59445,0,"StAndrew",0.858432857142857,"2011-05-31",6.5756516456604,6.60705320651715,6.6057724343171,39,0.13335427666932,6.5738566903507,0.0094611180173309,0.0624817231178284
376021,"Wolves",2011,5,31,44.9934333333333,-66.7393,0,"StAndrew",0.653862675958188,"2011-05-31",22.1880512237549,23.0684062957764,22.9368387389832,25,2.58236856704934,22.3596831235019,0.0793760251593952,1.95829558982849
322825,"Stn 46",2011,6,7,44.8933333333333,-66.6675,0,"StAndrew",1.48795028571429,"2011-06-07",7.70583009719849,7.71654906766168,7.713360953049,29,0.22632816747666,7.69522488117218,0.0214428555617064,0.213653544902802
322826,"Stn 57",2011,6,7,44.84305,-66.59445,0,"StAndrew",2.270078,"2011-06-07",8.0123119354248,8.00868185828714,8.00551546866891,34,0.228745574246353,8.00597601277488,0.0158628013958894,0.157837029075623
376031,"Wolves",2011,6,7,44.9934333333333,-66.7393,0,"StAndrew",1.869476,"2011-06-07",21.2479839324951,22.0098267745972,21.6272424030298,25,4.34489136214059,21.1617398054703,0.157672790678124,3.31669990081787
322833,"Stn 46",2011,6,21,44.8933333333333,-66.6675,0,"StAndrew",0.862248114285714,"2011-06-21",1.91729587316513,1.91174604405056,1.91065324589692,44,0.0649394336890272,1.91947411000729,0.0239327393838088,0.0475526980161667
322834,"Stn 57",2011,6,21,44.84305,-66.59445,0,"StAndrew",1.05873385714286,"2011-06-21",2.70696425437927,2.6956815512284,2.69488392110436,23,0.0667437178574602,2.70838215237572,0.020057039487582,0.0706379064559936
353276,"MFD-SETNO047",2011,7,10,43.8112,-66.3772,5,"Chl_a_Holm-Hansen_sF",1.79,"2011-07-10",1.67183840274811,1.69582376397889,1.69099009340003,58,0.130119141934558,1.67256993405959,0.0621146452916472,0.140355617702007
322854,"Stn 65",2011,7,10,44.7877833333333,-66.59695,0,"StAndrew",4.07527304181185,"2011-07-10",4.91604328155518,5.53161034584045,4.94265177579613,25,2.62757065065634,5.11859318484431,0.448589635016852,2.96513672719002
322855,"Stn 66",2011,7,10,44.7891666666667,-66.5141666666667,0,"StAndrew",0.626329108013937,"2011-07-10",2.25009334087372,2.32003209536726,2.29734384101956,44,0.360286404666766,2.23729062371138,0.0778259034366708,0.176383031988144
322856,"Stn 59",2011,7,10,44.8448833333333,-66.4342333333333,0,"StAndrew",1.669175,"2011-07-10",9.59673452377319,11.7015045434237,9.11240290539456,48,8.45317426870108,9.94090938026255,0.632550794179033,7.54565692505836
353280,"MFD-SETNO049",2011,7,11,44.121,-66.4008,5,"Chl_a_Holm-Hansen_sF",1.749,"2011-07-11",1.12323594093323,1.11862869895234,1.118034064645,49,0.0366816756143048,1.12250057856242,0.0279320518036697,0.0441504589319229
353284,"MFD-SETNO050",2011,7,11,44.5373,-66.4125,5,"Chl_a_Holm-Hansen_sF",2.42,"2011-07-11",1.35416626930237,1.35550717665599,1.35474138979981,52,0.0460016733891158,1.35244532606818,0.0270340496218966,0.0434918384671211
353288,"MFD-SETNO051",2011,7,11,44.416,-66.5807,5,"Chl_a_Holm-Hansen_sF",1.257,"2011-07-11",1.77573716640472,1.79468355327845,1.79074739584676,32,0.12081936094734,1.79506058692932,0.0639276909141242,0.156677970170975
353292,"MFD-SETNO052",2011,7,11,44.6425,-66.3375,5,"Chl_a_Holm-Hansen_sF",0.984,"2011-07-11",1.09938502311707,1.09293649106655,1.0917888852569,53,0.050449134799562,1.09620458268105,0.0384578619463953,0.0569851186752319
353296,"MFD-SETNO053",2011,7,11,44.5687,-66.2108,5,"Chl_a_Holm-Hansen_sF",1.694,"2011-07-11",2.67522954940796,2.70725121864906,2.70509926609904,13,0.114352572430646,2.66496088288047,0.0191011922737869,0.067201026391983
353363,"MFD-SETNO071",2011,7,13,44.827,-66.836,5,"Chl_a_Holm-Hansen_sF",2.571,"2011-07-13",2.43765616416931,2.47460978031158,2.47228778693742,80,0.109171518499147,2.45256106167623,0.0346818923086478,0.10162443959713
353367,"MFD-SETNO072",2011,7,13,44.4005,-66.8903,5,"Chl_a_Holm-Hansen_sF",0.492,"2011-07-13",1.72106182575226,1.67057976424694,1.65678901798224,40,0.21318559540391,1.70971347226037,0.109039123069061,0.25550373673439
353379,"MFD-SETNO075",2011,7,13,43.757,-67.332,5,"Chl_a_Holm-Hansen_sF",0.357,"2011-07-13",0.592869818210602,0.586576447074796,0.586094209973649,81,0.0237432311282974,0.591464886926625,0.0328683666807694,0.0225696587562561
353383,"MFD-SETNO077",2011,7,13,43.6898,-67.1587,5,"Chl_a_Holm-Hansen_sF",0.293,"2011-07-13",0.650115609169006,0.654436644948559,0.651659965090366,81,0.0609356629707589,0.647164271361586,0.0723747168435294,0.0652825170278549
322861,"Stn 46",2011,7,19,44.8933333333333,-66.6675,0,"StAndrew",4.8984134440678,"2011-07-19",1.95696878433228,1.97039731465853,1.96819191145201,65,0.094295558045132,1.96518614888191,0.0378337709224339,0.102333872723579
322862,"Stn 57",2011,7,19,44.84305,-66.59445,0,"StAndrew",1.84005966779661,"2011-07-19",1.84570395946503,1.84574897965389,1.838510023186,67,0.161930593470738,1.87839099714311,0.0664854299775414,0.171360620141029
376107,"Deadmans",2011,8,9,45.0477666666667,-66.7778166666667,0,"StAndrew",4.27536962881356,"2011-08-09",23.802318572998,21.0960628986359,19.1230097414272,4,8.82782786268404,21.0960628986359,0.418458548644869,3.78952947978973
322868,"Stn 57",2011,8,9,44.84305,-66.59445,0,"StAndrew",2.10545841016949,"2011-08-09",2.54666495323181,2.55194022037365,2.54361299205263,81,0.205294117871839,2.57693377785061,0.0616712284476916,0.21540044002533
376103,"Wolves",2011,8,9,44.9934333333333,-66.7393,0,"StAndrew",4.03904266440678,"2011-08-09",5.21938371658325,5.6545352935791,5.54294193694887,75,1.2333344011473,5.34405869596145,0.139062956412404,0.730614318180084
376123,"Deadmans",2011,8,23,45.0477666666667,-66.7778166666667,0,"StAndrew",2.19139548813559,"2011-08-23",7.3200101852417,7.58579876843621,7.46887225885735,17,1.39664943749316,7.26923643747965,0.15743178817879,1.49897457904816
376125,"Pass Bay",2011,8,23,45.0666666666667,-66.9666666666667,0,"StAndrew",4.44724378474576,"2011-08-23",1.86218190193176,2.65829215164889,1.27287126514958,11,3.41362397007581,1.67822893746197,0.654870503975579,0.710801798629761
322871,"Stn 46",2011,8,23,44.8933333333333,-66.6675,0,"StAndrew",2.01952133220339,"2011-08-23",2.77592849731445,2.77679537549431,2.77491400292853,81,0.102799359598183,2.77448025430952,0.0280596636986603,0.110650005483627
322872,"Stn 57",2011,8,23,44.84305,-66.59445,0,"StAndrew",1.99803706271187,"2011-08-23",3.461590051651,3.46465807490879,3.46170241344665,81,0.143749671522289,3.46519573184027,0.0305696270646348,0.148793259000778
22161,"Prince 5",2011,9,12,44.93333,-66.84999,1,"Chl_a_Holm-Hansen_sF",0.754,"2011-09-12",4.2907567024231,4.52738308906555,4.49736208611416,67,0.555051738228004,4.37563246488571,0.0750169900438815,0.282010802364349
22173,"Prince5",2011,11,18,44.93481,-66.85399,1,"Chl_a_Holm-Hansen_sF",0.658,"2011-11-18",2.96980619430542,2.96727059505604,2.96575424725266,27,0.0956616359025657,2.9856977558136,0.0240076044098112,0.117751052856445
22183,"Prince 5",2012,1,16,44.93071,-66.84946,1,"Chl_a",0.2946,"2012-01-16",3.34749507904053,3.33696011555048,3.33656077490147,81,0.0517874987036688,3.3467628426022,0.0122213893968553,0.0507833228588104
22193,"Prince 5",2012,3,12,44.93071,-66.84946,1,"Chl_a",0.4138,"2012-03-12",5.13812303543091,5.13812303543091,5.13795266769958,2,0.0591728266101429,5.13812303543091,0.0115164285094198,0.0620342182159424
22198,"Prince 5",2012,4,16,44.93071,-66.84946,1,"Chl_a",0.987,"2012-04-16",2.12341928482056,2.11945796012878,2.1193206054865,9,0.0255451426424479,2.12527257204056,0.0093872296111165,0.0340577387809753
29237,"Prince 5",2012,6,18,44.93071,-66.84946,1,"Chl_a",0.6492,"2012-06-18",1.33257699012756,1.33257699012756,1.33257070780821,2,0.00578676230054575,1.33257699012756,0.00434253506057598,0.0060665899515152
383153,"Stn 82",2012,6,28,44.6781666666667,-66.4352,0,"StAndrew",1.42039956875509,"2012-06-28",1.2220231294632,1.21411835721561,1.21358013535323,56,0.036376183259986,1.21593137419954,0.0243375615479376,0.0407558196544647
383138,"Stn 46",2012,6,28,44.8933333333333,-66.6675,0,"StAndrew",1.40505441212368,"2012-06-28",1.94500529766083,1.92693721573308,1.92543594337042,53,0.0764100866825497,1.93339245054457,0.0295925303142453,0.0786678976535797
383151,"Stn 60",2012,6,28,44.8397666666667,-66.3586333333333,0,"StAndrew",1.64885544344996,"2012-06-28",1.00845074653625,1.01102668309913,1.00972200859095,68,0.0516358708344132,1.00934352775415,0.0422287912409863,0.0625777811408043
383154,"Stn 81",2012,6,28,44.67925,-66.5191833333333,0,"StAndrew",1.4799967534581,"2012-06-28",1.06128203868866,1.06171002984047,1.06066592954038,40,0.0469899119549291,1.06627105055629,0.0337263500263715,0.0475262754321098
371324,"Pass Bay",2012,7,3,45.0666666666667,-66.9666666666667,0,"StAndrew",1.18201082994304,"2012-07-03",2.20215547084808,3.43814260760943,2.56867989305446,12,3.75780000369114,2.39888216148723,0.470950338267467,0.174488029003143
383159,"Stn 46",2012,7,3,44.8933333333333,-66.6675,0,"StAndrew",1.71838549227014,"2012-07-03",4.71970582008362,4.84636660814285,4.79101570992154,20,0.758169185849724,4.75708889961243,0.125672805507574,0.793668324422836
383160,"Stn 57",2012,7,3,44.84305,-66.59445,0,"StAndrew",2.11570005695688,"2012-07-03",6.08739805221558,5.8293883005778,5.18097657536313,33,2.6582786127703,5.4336059324203,0.400359280461509,2.26376752595901
