"COLLECTOR_SAMPLE_ID","COLLECTOR_STATION_NAME","YEAR","MONTH","DAY","LATITUDE","LONGITUDE","START_DEPTH","METHOD","DATA_VALUE","Date","median","mean","geomean","validn","sd","filtmean","cv","mad"
321104,"MFD-SETNO080",2008,3,18,45.19248,-65.54065,5,"Chl_a_Holm-Hansen_sF",0.415,"2008-03-18",0.189010366797447,0.189417690038681,0.189412056722089,5,0.00163485040218942,0.189417690038681,0.00863092777583534,0.00170600197613239
321108,"MFD-SETNO082",2008,3,18,45.20528,-65.07435,5,"Chl_a_Holm-Hansen_sF",0.615,"2008-03-18",0.286483570933342,0.283905066549778,0.283765563188235,4,0.0101961494338937,0.283905066549778,0.0359139396764022,0.00669014967978001
321106,"MFD-SETNO081",2008,3,18,45.3084,-65.35786,6,"Chl_a_Holm-Hansen_sF",0.534,"2008-03-18",0.139074355363846,0.13957357108593,0.13951362831653,5,0.00458103955355273,0.13957357108593,0.032821683345283,0.00576913704872131
321338,"MFD-SETNO054",2008,7,12,44.83601,-65.99061,5,"Chl_a_Holm-Hansen_sF",1.513,"2008-07-12",1.37388700246811,1.41575904687246,1.4141227188342,6,0.0756452373114634,1.39031586647034,0.0344764447536358,0.0141784116268158
321342,"MFD-SETNO055",2008,7,12,44.94561,-65.65711,5,"Chl_a_Holm-Hansen_sF",1.413,"2008-07-12",5.88821506500244,6.32495848337809,6.26550852085459,6,0.985082927135808,5.99286804199219,0.103651920966512,0.481640406131744
321346,"MFD-SETNO056",2008,7,12,45.10045,-65.24081,5,"Chl_a_Holm-Hansen_sF",1.527,"2008-07-12",1.08839535713196,1.09015933104924,1.08887354820706,7,0.0572882743233193,1.09015933104924,0.0525503682733986,0.0795827023029327
321350,"MFD-SETNO057",2008,7,12,45.20028,-65.24903,5,"Chl_a_Holm-Hansen_sF",1.222,"2008-07-12",0.863789439201355,0.863291035095851,0.863206997693427,6,0.0131924610514453,0.863291035095851,0.0152815916245215,0.0202120396256447
321354,"MFD-SETNO058",2008,7,12,45.34326,-65.22046,5,"Chl_a_Holm-Hansen_sF",1.145,"2008-07-12",0.613009184598923,0.614149789015452,0.614024938982978,6,0.0135633515736945,0.614149789015452,0.0220847614316338,0.0180386274397373
321358,"MFD-SETNO059",2008,7,12,45.21236,-65.42635,5,"Chl_a_Holm-Hansen_sF",1.184,"2008-07-12",0.567685663700104,0.570476114749908,0.570394964996652,6,0.0106147239540598,0.566462540626526,0.00789970758435082,0.00560940855145454
321362,"MFD-SETNO060",2008,7,12,45.12563,-65.61236,5,"Chl_a_Holm-Hansen_sF",0.693,"2008-07-12",1.21614760160446,1.20500049988429,1.20422188723664,6,0.0472716645271322,1.20500049988429,0.0392295808438848,0.0506399869680405
321366,"MFD-SETNO061",2008,7,12,45.03323,-65.95633,5,"Chl_a_Holm-Hansen_sF",1.756,"2008-07-12",1.82710379362106,1.76149984200795,1.75199064686895,6,0.197019990919453,1.76149984200795,0.111847861816932,0.155310358428955
321369,"MFD-SETNO062",2008,7,12,45.15733,-66.14496,5,"Chl_a_Holm-Hansen_sF",1.451,"2008-07-12",1.47821611166,1.53527328372002,1.50845409076719,4,0.338340711075044,1.53527328372002,0.220378166325694,0.279925185620785
321373,"MFD-SETNO063",2008,7,12,44.988,-66.14655,5,"Chl_a_Holm-Hansen_sF",4.429,"2008-07-12",1.34883761405945,1.34493272645133,1.34452762069023,7,0.0353966394530545,1.35621321201324,0.0153717335400699,0.0231695132732391
321389,"MFD-SETNO068",2008,7,13,44.04158,-66.94405,5,"Chl_a_Holm-Hansen_sF",0.429,"2008-07-13",0.714748919010162,0.703708012898763,0.703390872934691,9,0.0222804414116947,0.70829539000988,0.0264463762693347,0.01206115847826
321396,"MFD-SETNO070",2008,7,13,43.70215,-67.17958,5,"Chl_a_Holm-Hansen_sF",0.322,"2008-07-13",0.770638406276703,0.761900663375854,0.761399462537005,9,0.029112375236475,0.768536686897278,0.02954714278122,0.0259752558946609
327417,"WV",2008,10,14,44.99331,-66.73933,1,"Chl_a_Holm-Hansen_sF",1.252,"2008-10-14",1.33041787147522,1.33041787147522,1.32799547840048,2,0.113487638873526,1.33041787147522,0.085302250748997,0.118975505447388
239870,"P5",2009,3,16,44.93333,-66.84999,1,"Chl_a_Holm-Hansen_sF",0.415,"2009-03-16",0.493702068924904,0.495067944129308,0.495004622284816,6,0.00868494412094961,0.495067944129308,0.0175429337001896,0.0105208720564842
326981,"MFD-SETNO063",2009,7,9,45.3259,-65.0501,5,"Chl_a_Holm-Hansen_sF",0.935,"2009-07-09",0.906294584274292,0.917582909266154,0.916953997091516,9,0.0362418912333559,0.909279875457287,0.0309505639595608,0.0384625337719917
326983,"MFD-SETNO064",2009,7,9,45.3184,-65.2187,5,"Chl_a_Holm-Hansen_sF",0.935,"2009-07-09",0.767862260341644,0.773550113042196,0.773433186178689,9,0.0143624764591792,0.769583992660046,0.0111744137693435,0.00681773364543915
326985,"MFD-SETNO065",2009,7,9,45.3768,-65.229,5,"Chl_a_Holm-Hansen_sF",0.87,"2009-07-09",0.999038457870483,1.01629456546572,1.01259127187774,9,0.0926696152564231,0.997216530144215,0.0781325594497065,0.0992824619293213
326988,"MFD-SETNO066",2009,7,9,45.2193,-65.7512,5,"Chl_a_Holm-Hansen_sF",0.902,"2009-07-09",1.11116588115692,1.14750066730711,1.13572056172423,9,0.178248979753581,1.10669600218534,0.125158631880064,0.182727898585796
326992,"MFD-SETNO067",2009,7,9,45.0403,-65.9235,5,"Chl_a_Holm-Hansen_sF",4.608,"2009-07-09",1.8157399892807,1.76201425658332,1.75943376135474,9,0.0997195160901959,1.78504347801208,0.0430654767032962,0.07498976790905
326996,"MFD-SETNO068",2009,7,9,44.8704,-66.8616,5,"Chl_a_Holm-Hansen_sF",1.156,"2009-07-09",8.01556873321533,8.01556873321533,7.94242014718093,2,1.52794261839489,8.01556873321533,0.190621859689547,1.60182859668732
327000,"MFD-SETNO069",2009,7,9,44.7899,-66.7052,5,"Chl_a_Holm-Hansen_sF",0.783,"2009-07-09",1.12859845161438,1.12269177701738,1.12198720988449,9,0.0419491399537255,1.13183090090752,0.0299880748549263,0.0388062041044235
330752,"MFD-SETNO070",2009,7,9,44.7331,-66.5947,5,"Chl_a_Holm-Hansen_sF",3.48,"2009-07-09",1.1583309173584,1.17359250121646,1.1732659477772,9,0.0295197201224699,1.16670122742653,0.019307730152825,0.0282481283426285
330756,"MFD-SETNO071",2009,7,10,44.4193,-66.7822,5,"Chl_a_Holm-Hansen_sF",4.802,"2009-07-10",2.66348707675934,2.53576925396919,2.50343323936809,4,0.444561874651453,2.53576925396919,0.175316375476826,0.251337098479271
330760,"MFD-SETNO072",2009,7,10,44.3417,-67.133,5,"Chl_a_Holm-Hansen_sF",2.965,"2009-07-10",0.871484339237213,0.975407326221466,0.966109231711215,5,0.153116941248868,0.975407326221466,0.156977436126108,0.0246039326190948
330764,"MFD-SETNO073",2009,7,10,44.1399,-67.2517,5,"Chl_a_Holm-Hansen_sF",2.062,"2009-07-10",0.518769919872284,0.524113555749257,0.523473194419421,3,0.0318700642363734,0.524113555749257,0.0608075557038643,0.0348660577654839
330768,"MFD-SETNO074",2009,7,10,43.8135,-67.1078,5,"Chl_a_Holm-Hansen_sF",0.659,"2009-07-10",0.419992700219154,0.421356655657291,0.421044584280543,4,0.0187753386696531,0.421356655657291,0.0445592550101401,0.0157911392301321
330772,"MFD-SETNO075",2009,7,10,43.7371,-67.0935,5,"Chl_a_Holm-Hansen_sF",1.74,"2009-07-10",0.41813799738884,0.405451291799545,0.404943658258833,5,0.0224851321188726,0.405451291799545,0.0554570489073426,0.0108435103654861
330776,"MFD-SETNO076",2009,7,10,43.5775,-67.0304,5,"Chl_a_Holm-Hansen_sF",0.833,"2009-07-10",0.474670276045799,0.474670276045799,0.474635599608222,2,0.00811400590819604,0.474670276045799,0.0170939835874896,0.00850637094676495
239895,"P5",2009,8,17,44.93333,-66.84999,1,"Chl_a_Holm-Hansen_sF",1.303,"2009-08-17",7.60722994804382,8.33337910970052,6.79652808364234,6,6.05272401175362,6.07653541564941,0.453509792475752,4.28687850980759
240810,"P5",2009,11,18,44.93333,-66.84999,1,"Chl_a_Holm-Hansen_sF",0.846,"2009-11-18",1.22402268648148,1.22541557252407,1.22535308169386,8,0.0132208907726183,1.22827160358429,0.00920362047660802,0.0186978223085403
240865,"Prince 5",2010,10,12,44.93333,-66.84999,1,"Chl_a_Holm-Hansen_sF",1.03,"2010-10-12",1.00540554523468,1.00551149249077,1.00545378997696,6,0.0117992026741888,1.00551149249077,0.0117345279117207,0.0127237997710705
352706,"Wolves",2011,2,17,44.99331,-66.73933,1,"Chl_a_Holm-Hansen_sF",0.355,"2011-02-17",0.962510347366333,0.896030449867249,0.889082634087452,5,0.121494554864151,0.896030449867249,0.135591993421821,0.0458210025072098
352714,"Wolves",2011,3,15,44.99331,-66.73933,1,"Chl_a_Holm-Hansen_sF",0.373,"2011-03-15",0.365716695785522,0.365252691507339,0.365213875339283,5,0.00595053207112383,0.365252691507339,0.0162915488632457,0.00712879550457001
352722,"Wolves",2011,4,6,44.9934333333333,-66.7393,0,"StAndrew",0.476102686567164,"2011-04-06",0.611104130744934,0.602065669165717,0.601736903735369,9,0.020982397906068,0.602065669165717,0.0348506798853742,0.0198063336610794
371630,"Stn 46",2011,4,12,44.8933333333333,-66.6675,0,"StAndrew",0.462877611940299,"2011-04-12",1.08924913406372,1.08586270279355,1.08548638616807,9,0.0304190747918731,1.0792178362608,0.0227601851700126,0.0413583252668381
240895,"Prince 5",2011,4,15,44.93333,-66.84999,1,"Chl_a_Holm-Hansen_sF",0.462,"2011-04-15",0.624724268913269,0.624850120809343,0.624818324722268,9,0.00670409478141064,0.623171918094158,0.00759433286029188,0.00873253147602081
352730,"Wolves",2011,4,15,44.99331,-66.73933,1,"Chl_a_Holm-Hansen_sF",0.406,"2011-04-15",0.452870190143585,0.416470957653863,0.408113323075886,7,0.0839880786322056,0.439454853534698,0.144410592204755,0.0238738209486008
322823,"Stn 46",2011,5,31,44.8933333333333,-66.6675,0,"StAndrew",0.370852761324042,"2011-05-31",1.77987515926361,1.77661504745483,1.77633107489693,5,0.0355412832039886,1.77661504745483,0.0200050558250673,0.0421817554950714
322824,"Stn 57",2011,5,31,44.84305,-66.59445,0,"StAndrew",0.858432857142857,"2011-05-31",0.856128185987473,0.856356640656789,0.856338473386117,6,0.00611512824373374,0.854491579532623,0.00531870378581334,0.00626440585255623
322825,"Stn 46",2011,6,7,44.8933333333333,-66.6675,0,"StAndrew",1.48795028571429,"2011-06-07",1.58776599168777,1.58880090713501,1.5886707094349,4,0.0234939121538618,1.58880090713501,0.014787197092068,0.0274427255630493
322826,"Stn 57",2011,6,7,44.84305,-66.59445,0,"StAndrew",2.270078,"2011-06-07",1.4877290725708,1.49584283828735,1.49488993758841,5,0.0600033858946914,1.49584283828735,0.0401134292713475,0.0496889506816864
376031,"Wolves",2011,6,7,44.9934333333333,-66.7393,0,"StAndrew",1.869476,"2011-06-07",9.01476764678955,9.01476764678955,8.96789855586388,2,1.298330633805,9.01476764678955,0.144022639814502,1.3611133769989
322833,"Stn 46",2011,6,21,44.8933333333333,-66.6675,0,"StAndrew",0.862248114285714,"2011-06-21",0.563046783208847,0.565553555885951,0.564631731727719,6,0.0353783388055355,0.565553555885951,0.0625552406793988,0.0454002294838428
322834,"Stn 57",2011,6,21,44.84305,-66.59445,0,"StAndrew",1.05873385714286,"2011-06-21",0.573823153972626,0.573521733283997,0.573489354999876,3,0.00746167475770624,0.573521733283997,0.0130102737606482,0.0103855778217316
353276,"MFD-SETNO047",2011,7,10,43.8112,-66.3772,5,"Chl_a_Holm-Hansen_sF",1.79,"2011-07-10",1.87297189235687,1.89198239147663,1.8769038860962,8,0.255252466432258,1.89198239147663,0.134912707212376,0.350566008281708
322854,"Stn 65",2011,7,10,44.7877833333333,-66.59695,0,"StAndrew",4.07527304181185,"2011-07-10",4.55460691452026,4.62830538749695,4.58190913411812,5,0.746213275507169,4.33567446470261,0.0955325340046412,0.177081860733032
322855,"Stn 66",2011,7,10,44.7891666666667,-66.5141666666667,0,"StAndrew",0.626329108013937,"2011-07-10",3.53777623176575,3.87395636240641,3.79784145811493,3,0.969025355754429,3.87395636240641,0.250138428289495,0.622669490432739
322856,"Stn 59",2011,7,10,44.8448833333333,-66.4342333333333,0,"StAndrew",1.669175,"2011-07-10",6.70402789115906,6.70402789115906,6.70368626655248,2,0.0957121212203595,6.70402789115906,0.0142768083269134,0.100340425729752
353280,"MFD-SETNO049",2011,7,11,44.121,-66.4008,5,"Chl_a_Holm-Hansen_sF",1.749,"2011-07-11",2.7804251909256,2.77165251970291,2.70754141216591,4,0.681034883139795,2.77165251970291,0.245714380968937,0.829047899365425
353284,"MFD-SETNO050",2011,7,11,44.5373,-66.4125,5,"Chl_a_Holm-Hansen_sF",2.42,"2011-07-11",2.6359601020813,2.63957500457764,2.63276123449673,5,0.213246816021608,2.63957500457764,0.0807883146536045,0.265307840967178
353288,"MFD-SETNO051",2011,7,11,44.416,-66.5807,5,"Chl_a_Holm-Hansen_sF",1.257,"2011-07-11",1.0326806306839,1.03535687923431,1.03495036784574,4,0.0335346749033819,1.03535687923431,0.0323894838349672,0.0378015273213387
353292,"MFD-SETNO052",2011,7,11,44.6425,-66.3375,5,"Chl_a_Holm-Hansen_sF",0.984,"2011-07-11",1.83049929141998,1.80399991784777,1.80252031226591,7,0.0787478701058741,1.80399991784777,0.0436518146851264,0.0668793601512909
353363,"MFD-SETNO071",2011,7,13,44.827,-66.836,5,"Chl_a_Holm-Hansen_sF",2.571,"2011-07-13",0.964026689529419,0.968883925014072,0.968495493971604,9,0.0291861693887848,0.962323620915413,0.0239422501178776,0.0291859091520309
353367,"MFD-SETNO072",2011,7,13,44.4005,-66.8903,5,"Chl_a_Holm-Hansen_sF",0.492,"2011-07-13",1.0758068561554,1.08237558603287,1.07986952883096,3,0.0903768053064684,1.08237558603287,0.0834985623037917,0.119118752968311
353379,"MFD-SETNO075",2011,7,13,43.757,-67.332,5,"Chl_a_Holm-Hansen_sF",0.357,"2011-07-13",0.445127457380295,0.447096619341109,0.446752832141143,9,0.0186038715338099,0.443608231842518,0.0370671707282007,0.0189556413352489
353383,"MFD-SETNO077",2011,7,13,43.6898,-67.1587,5,"Chl_a_Holm-Hansen_sF",0.293,"2011-07-13",0.548324346542358,0.542382329702377,0.541688640289841,9,0.0288937056476956,0.548391833901405,0.0440162445121416,0.0328694294571876
322861,"Stn 46",2011,7,19,44.8933333333333,-66.6675,0,"StAndrew",4.8984134440678,"2011-07-19",0.903656214475632,0.906578190624714,0.90575862931251,8,0.0413273440889954,0.896466195583344,0.0359432510994063,0.0380830736517906
322862,"Stn 57",2011,7,19,44.84305,-66.59445,0,"StAndrew",1.84005966779661,"2011-07-19",0.6876320540905,0.689088083803654,0.688779506341614,8,0.0219818413289254,0.689088083803654,0.0318999005288108,0.0339153749585152
322868,"Stn 57",2011,8,9,44.84305,-66.59445,0,"StAndrew",2.10545841016949,"2011-08-09",1.06255221366882,1.06171539756987,1.06068531779039,9,0.0496439188552129,1.06084086213793,0.0293961185642305,0.0410181013584137
376103,"Wolves",2011,8,9,44.9934333333333,-66.7393,0,"StAndrew",4.03904266440678,"2011-08-09",4.13360500335693,4.39809078640408,4.34178199936023,9,0.774991299862459,4.19719111919403,0.124092621950044,0.691021445703506
322871,"Stn 46",2011,8,23,44.8933333333333,-66.6675,0,"StAndrew",2.01952133220339,"2011-08-23",0.845267057418823,0.85735117064582,0.857129246023017,9,0.020795691200213,0.853388734161854,0.0213751631974321,0.00554255676269531
322872,"Stn 57",2011,8,23,44.84305,-66.59445,0,"StAndrew",1.99803706271187,"2011-08-23",1.38893663883209,1.37987054718865,1.37976993440331,9,0.0176069597960983,1.38414865732193,0.00930944137297456,0.00766714460849762
22161,"Prince 5",2011,9,12,44.93333,-66.84999,1,"Chl_a_Holm-Hansen_sF",0.754,"2011-09-12",3.02246379852295,3.04561030864716,3.04386930832782,8,0.110406486947504,3.02179026603699,0.0312645510163136,0.131680791735649
22183,"Prince 5",2012,1,16,44.93071,-66.84946,1,"Chl_a",0.2946,"2012-01-16",0.441998690366745,0.441009173790614,0.440991371151673,9,0.00418780898530565,0.4421676248312,0.00564926596615768,0.00396387364268303
383153,"Stn 82",2012,6,28,44.6781666666667,-66.4352,0,"StAndrew",1.42039956875509,"2012-06-28",1.49754405021667,1.49288765589396,1.49260895788972,6,0.0315562629703608,1.49288765589396,0.0211377345413607,0.0407534336686134
383138,"Stn 46",2012,6,28,44.8933333333333,-66.6675,0,"StAndrew",1.40505441212368,"2012-06-28",0.582754850387573,0.584317243099213,0.584217008468297,5,0.0121710305425065,0.579294100403786,0.00934386424917702,0.00855499645471573
383151,"Stn 60",2012,6,28,44.8397666666667,-66.3586333333333,0,"StAndrew",1.64885544344996,"2012-06-28",1.72336167097092,1.70817929506302,1.69706166785149,8,0.206335676162371,1.66371842793056,0.106203479397172,0.179194783759117
383154,"Stn 81",2012,6,28,44.67925,-66.5191833333333,0,"StAndrew",1.4799967534581,"2012-06-28",1.52356469631195,1.51778769493103,1.51723906266129,6,0.0447043318608863,1.50426745414734,0.0223182416639977,0.0338897477030754
383160,"Stn 57",2012,7,3,44.84305,-66.59445,0,"StAndrew",2.11570005695688,"2012-07-03",1.1107742190361,0.975191727280617,0.841784443752254,4,0.474764966154669,0.975191727280617,0.486842692440164,0.255011605060101
371318,"Wolves",2012,7,3,44.9934333333333,-66.7393,0,"StAndrew",0.308064788039056,"2012-07-03",8.26980757713318,12.0672965844472,8.7371464523095,6,10.402519152106,8.53840017318726,0.757810046930419,6.52408665518761
384788,"66",2012,7,12,43.7182,-66.73,5,"Chl_a",0.9276,"2012-07-12",22.6164608001709,22.6164608001709,22.0196605748163,2,7.29915711511237,22.6164608001709,0.322736487357793,7.65211890678406
384798,"70",2012,7,13,44.2752,-66.7035,5,"Chl_a",2.2833,"2012-07-13",1.50730538368225,1.49954702172961,1.49931774413189,7,0.0283007160930728,1.50665483872096,0.0153768753690155,0.0379315193653107
384877,"91",2012,7,15,43.876,-66.887,5,"Chl_a",0.4774,"2012-07-15",0.442874401807785,0.445101158486472,0.444935070831864,9,0.0129121685075692,0.445101158486472,0.0290095144921122,0.0185326590657234
384881,"92",2012,7,15,43.9112,-67.0905,5,"Chl_a",0.49,"2012-07-15",0.286682099103928,0.293209801117579,0.292862394132748,9,0.0153400236278766,0.289574548602104,0.0398268732669752,0.0101642113566399
383167,"Stn 46",2012,7,31,44.8933333333333,-66.6675,0,"StAndrew",1.90909648331977,"2012-07-31",7.00373315811157,7.0033532248603,6.95062422610956,9,0.933738613234339,6.77745151519775,0.101317744106004,1.0310901766777
383169,"Stn 46",2012,8,7,44.8933333333333,-66.6675,0,"StAndrew",1.55945966639544,"2012-08-07",2.0734224319458,2.06037673685286,2.05929601939258,9,0.0710250297976245,2.04558695852757,0.0289844678658663,0.107297253513336
383170,"Stn 57",2012,8,7,44.84305,-66.59445,0,"StAndrew",2.47328316517494,"2012-08-07",1.19185471534729,1.19882624679142,1.19875287067605,9,0.014091364697423,1.19882624679142,0.0117543011217328,0.010275999212265
383173,"Stn 46",2012,8,21,44.8933333333333,-66.6675,0,"StAndrew",1.67865403580146,"2012-08-21",1.38990068435669,1.39487544127873,1.38981306730645,7,0.131142819518521,1.35382878780365,0.05948540954789,0.128974200081825
383174,"Stn 57",2012,8,21,44.84305,-66.59445,0,"StAndrew",1.06281646053702,"2012-08-21",1.12628781795502,1.12539106607437,1.12517765137477,4,0.0252847649320691,1.12539106607437,0.0224675365695485,0.0246826701521873
370505,"Prince 5",2012,9,17,44.93071,-66.84946,1,"Chl_a",2.5036,"2012-09-17",10.7131338119507,10.5208246972826,10.2406657856707,9,2.58384643684598,10.0352022051811,0.227330025888099,4.27474780426025
370510,"Prince 5",2012,10,26,44.93071,-66.84946,1,"Chl_a",1.2813,"2012-10-26",1.48381149768829,1.49138588564736,1.49061650272743,7,0.0522736989261371,1.47442030906677,0.0199043535331867,0.033803056883812
370515,"Prince 5",2012,11,20,44.93336,-66.85044,1,"Chl_a",0.6357,"2012-11-20",0.913658976554871,0.900053964720832,0.899444216952797,9,0.0350597801697327,0.89302895963192,0.0335408518182521,0.00753706419467926
370545,"P5",2013,5,13,44.9307,-66.8495,1,"Chl_a_Holm-Hansen_F",9.0772,"2013-05-13",3.30111646652222,3.23985370000203,3.23766010956842,6,0.129573976471655,3.23985370000203,0.039993773938488,0.0610432387590408
370560,"P5",2013,8,12,44.9307,-66.8495,1,"Chl_a_Holm-Hansen_F",2.6342,"2013-08-12",2.27948355674744,2.35419093237983,2.33686251176395,9,0.307686088807491,2.28331580758095,0.10412672859414,0.365008469009399
370565,"P5",2013,9,17,44.9307,-66.8495,1,"Chl_a_Holm-Hansen_F",1.5757,"2013-09-17",1.53995543718338,1.54255583882332,1.54218396436221,8,0.0361310362380916,1.55094276155744,0.0189798388966072,0.0468094192385674
370570,"P5",2013,10,15,44.9307,-66.8495,1,"Chl_a_Holm-Hansen_F",8.5439,"2013-10-15",4.04762315750122,4.0680485036638,4.05426127442693,9,0.353304771968002,4.14277014136314,0.0704692882292937,0.341220013332367
370575,"P5",2013,11,21,44.9307,-66.8495,1,"Chl_a_Holm-Hansen_F",4.0467,"2013-11-21",0.771342933177948,0.760351419448853,0.75991207283136,7,0.0278314908074918,0.767514824867249,0.0290892495361243,0.0362980027556419
397905,"024",2014,3,14,44.91548,-66.69677,3.42,"Chl_a_Holm-Hansen_F",0.33807,"2014-03-14",0.276138663291931,0.276448920369148,0.276447712822831,6,0.00089577893599277,0.276145726442337,0.00202783620389248,0.000626542210578918
397894,"021",2014,3,14,45.2012,-65.75045,4.99,"Chl_a_Holm-Hansen_F",0.37132,"2014-03-14",0.0990467965602875,0.0992070383259228,0.0991930897225377,7,0.00179457620569244,0.0992070383259228,0.0180892024998948,0.00272564640194178
397890,"020",2014,3,14,45.39466,-65.17629,5.08,"Chl_a_Holm-Hansen_F",0.28819,"2014-03-14",0.169220946729183,0.169479753822088,0.169468069975372,4,0.00230002856004257,0.169479753822088,0.0135711110511585,0.00237597796618938
397901,"023",2014,3,14,45.06444,-66.347,5.55,"Chl_a_Holm-Hansen_F",0.22168,"2014-03-14",0.224961116909981,0.22647881933621,0.22645737212805,7,0.00337098520737043,0.22647881933621,0.0148843287741013,0.00315517908632755
397898,"022",2014,3,14,45.0585,-65.95314,5.76,"Chl_a_Holm-Hansen_F",0.2494,"2014-03-14",0.274225145578384,0.275002193450928,0.274993956623081,5,0.00238187066068307,0.275002193450928,0.00866127877306587,0.00297656153440475
397909,"925",2014,3,14,44.97286,-66.74816,5.79,"Chl_a_Holm-Hansen_F",0.17735,"2014-03-14",0.330819875001907,0.3364597260952,0.336120939898552,7,0.0164929489330674,0.33163786927859,0.0345276899820828,0.00929124982953071
370595,"P5",2014,3,17,44.93071,-66.84946,1,"Chl_a_Holm-Hansen_F",0.30907,"2014-03-17",0.493389055132866,0.4935616068542,0.493556483202865,8,0.00240617019985756,0.492931259529931,0.00354067907927548,0.00219369306564331
397936,"031",2014,3,17,44.80596,-65.7885,5.31,"Chl_a_Holm-Hansen_F",0.46554,"2014-03-17",0.458860769867897,0.458860769867897,0.458722654578175,2,0.0159205716299294,0.458860769867897,0.0346958656642467,0.0166904349714518
397940,"032",2014,3,18,44.77438,-65.89667,4.69,"Chl_a_Holm-Hansen_F",0.38795,"2014-03-18",0.413950502872467,0.417355191707611,0.417200038890479,5,0.012740124885969,0.417355191707611,0.0305258569657243,0.0179142468810081
397952,"035",2014,3,18,44.08349,-66.90666,4.7,"Chl_a_Holm-Hansen_F",0.76996,"2014-03-18",0.693830639123917,0.690418273210526,0.690277410921633,4,0.0160428620648005,0.690418273210526,0.0232364389635856,0.0128324946820736
